setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,pre+sim,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.4954028962533214,0.8607303005919194,0.0,0.7269960655335093,0.3020744053996142,0.3653274043385979,0.2315931692801878,0.5755611204957415,0.4549744317406376,159,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,gen+sim,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.7277036514502604,0.836843156586478,0.0,0.7277036514502604,0.569609786931275,0.1091395051362176,0.0,0.8695818872661841,1.0,120,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,mix-fit,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.7227824680420449,0.9217713572150562,0.0,0.822739074332684,0.5135463757134479,0.1989888891730112,0.099956606290639,0.7841233754819464,0.6767174427565207,146,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,mix-prec,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.6729445078728135,0.939640856836592,0.0,0.8160298580147409,0.5155319506888352,0.2666963489637786,0.1430853501419274,0.7161720384726116,0.5238391128403304,151,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,mix-simp,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.7501620398307685,0.8629620289245914,0.0,0.7501620398307685,0.5405852938346677,0.1127999890938229,0.0,0.8692874248077955,1.0,156,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_domestic,mix-gen,variant,IM,inductive_miner_im,df7d13e54451760d,801,0.700324079661537,0.88113234738198,0.0,0.7426554779585799,0.5425708688100551,0.180808267720443,0.0423313982970429,0.7948001020985548,0.7884325112401829,152,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,equal,variant,IM,inductive_miner_im,6150b352c065731b,801,0.673835984258307,0.8501918473231604,0.0,0.748944593081187,0.4273062136187044,0.1763558630648534,0.0751086088228799,0.7925693317101169,0.7664811987039595,157,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,fitn,variant,IM,inductive_miner_im,6150b352c065731b,801,0.9707533277618512,1.0,0.0,1.0,0.543631678095892,0.0292466722381488,0.0292466722381488,0.9707533277618512,0.9359143243857884,11,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,prec,variant,IM,inductive_miner_im,6150b352c065731b,801,0.225696298955442,1.0,0.0,0.914192461570857,0.0,0.774303701044558,0.688496162615415,0.225696298955442,0.2468805075986166,171,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,gene,variant,IM,inductive_miner_im,6150b352c065731b,801,0.8766720880937127,0.9418786896404474,0.0,0.9085268002629592,0.6807656098412334,0.0652066015467347,0.0318547121692465,0.9307696391648624,0.8601398591644877,55,3,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,simp,variant,IM,inductive_miner_im,6150b352c065731b,801,0.6222222222222222,0.726190476190476,0.0,0.6222222222222222,0.2668810289389067,0.1039682539682538,0.0,0.8568306010928963,1.0,55,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,fit+pre,variant,IM,inductive_miner_im,6150b352c065731b,801,0.5982248133586466,0.9444725618292222,0.0,0.9075063812417572,0.271815839047946,0.3462477484705756,0.3092815678831107,0.6333956512193697,0.5134714969712166,166,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,fit+gen,variant,IM,inductive_miner_im,6150b352c065731b,801,0.923712707927782,0.9642924535411258,0.0,0.9542634001314796,0.7211719127679556,0.0405797456133438,0.0305506922036976,0.9579175949533518,0.8689326129012531,18,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,fit+sim,variant,IM,inductive_miner_im,6150b352c065731b,801,0.7964877749920367,0.8252695672008914,0.0,0.7964877749920367,0.4052563535173993,0.0287817922088546,0.0,0.9651243746858674,1.0,18,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,pre+gen,variant,IM,inductive_miner_im,6150b352c065731b,801,0.5511841935245774,0.9244692854293904,0.0,0.7974790357060452,0.4493560737200096,0.3732850919048129,0.2462948421814678,0.5962168805517076,0.2925061858133118,170,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,pre+sim,variant,IM,inductive_miner_im,6150b352c065731b,801,0.4239592605888321,0.863095238095238,0.0,0.7070962307854285,0.1334405144694533,0.4391359775064059,0.2831369701965964,0.4912079708891296,0.5064339774823375,170,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,gen+sim,variant,IM,inductive_miner_im,6150b352c065731b,801,0.7494471551579674,0.8021013140485984,0.0,0.7494471551579674,0.5827965881894629,0.0526541588906309,0.0,0.934354728051922,1.0,45,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,mix-fit,variant,IM,inductive_miner_im,6150b352c065731b,801,0.6681218740451889,0.8651430903153831,0.0,0.8026624198204434,0.36070009177014,0.1970212162701942,0.1345405457752545,0.772267479824209,0.6955836793403319,159,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,mix-prec,variant,IM,inductive_miner_im,6150b352c065731b,801,0.6096530337848831,0.8789785552291676,0.0,0.8000707277632444,0.4050280827450748,0.2693255214442844,0.1904176939783612,0.6935926140154058,0.5179819283318052,168,2,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,mix-simp,variant,IM,inductive_miner_im,6150b352c065731b,801,0.7380189347317311,0.8280233355013684,0.0,0.7380189347317311,0.4495843444923341,0.0900044007696373,0.0,0.8913020963169599,1.0,76,1,196,5,
B0_apdtm_cls_apdtm_features_original,bpi2020_international,mix-gen,variant,IM,inductive_miner_im,6150b352c065731b,801,0.6795500944714253,0.8352406043309378,0.0,0.6952267663419306,0.4939123354672689,0.1556905098595125,0.0156766718705052,0.8135980110973807,0.9221284246618884,135,2,196,5,
