setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,fit+sim,candidate,IMf,inductive_miner_imf,2bfbec63c5b94b8a,60,0.8301886792452831,0.8813768133238105,0.0,0.8421052631578947,0.8067735718489487,0.0511881340785274,0.011916583912611634,0.9419225315384814,0.6627225170623418,53,2,196,5,0.8345893837025986
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,pre+gen,candidate,HM,heuristics_miner,596eb63f26ecfd51,60,0.791199751047195,0.9873630729568104,0.0,0.9511618447181912,0.791199751047195,0.19616332190961538,0.15996209367099623,0.8013260498773018,0.0,189,5,196,5,0.8879136726873587
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,pre+sim,candidate,HM,heuristics_miner,596eb63f26ecfd51,60,0.7437387479092568,1.0,0.0,1.0,0.7267954731728345,0.25626125209074324,0.25626125209074324,0.7437387479092568,0.062016815508847176,173,2,196,5,0.7683767528523745
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,gen+sim,candidate,AM,alpha_miner_classic,7c5f11f12d85d342,60,0.9511618447181912,0.9875870872937279,0.0,0.9511618447181912,0.6665086221855573,0.0364252425755367,0.0,0.9631169311099922,1.0,4,1,196,5,0.8276522900047849
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,mix-fit,candidate,HM,heuristics_miner,596eb63f26ecfd51,60,0.853535259233253,0.9341168759050021,0.0,0.8687322836083959,0.8463776648525732,0.08058161667174912,0.01519702437514292,0.9137349739092562,0.320184139969531,90,4,196,5,0.8590428187644046
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,mix-prec,candidate,HM,heuristics_miner,596eb63f26ecfd51,60,0.822367505140224,0.9478472946591556,0.0,0.8987697547853822,0.822367505140224,0.12547978951893157,0.07640224964515818,0.8676160282083688,0.0,164,5,196,5,0.8734782457258816
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,mix-simp,candidate,IMf,inductive_miner_imf,2bfbec63c5b94b8a,60,0.8188859806039843,0.8876203584183078,0.0,0.8725737098189776,0.7756058177559197,0.06873437781432346,0.05368772921499332,0.9225633153155652,0.44633498704828634,71,3,196,5,0.8197630596192561
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_closed_problems,mix-gen,candidate,IMf,inductive_miner_imf,2bfbec63c5b94b8a,60,0.8075832819626856,0.9265291608189077,0.0,0.9249657997517868,0.7444380636628907,0.1189458788562221,0.11738251778910125,0.8716220882340148,0.34978125615390593,147,3,196,5,0.8049367355359137
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,equal,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.8512319772476271,0.9227713113840779,0.0,0.8512319772476271,0.6771578170832514,0.07153933413645075,0.0,0.9224733872261938,1.0,76,1,196,5,0.7823161156990244
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,fitn,candidate,IMf,inductive_miner_imf,ecc1d0166bfd7823,60,1.0,1.0,0.0,1.0,0.2261167659340351,0.0,0.0,1.0,1.0,1,1,196,5,0.9999487257589604
